c_id,name,origin
C01494,Ferulate; Ferulic acid; 4-Hydroxy-3-methoxycinnamic acid; 3-Methoxy-4-hydroxy-trans-cinnamate; 4-Hydroxy-3-methoxycinnamate,yellow
C02934,3-Dehydrosphinganine; 3-Dehydro-D-sphinganine,yellow
C04807,"6-Hydroxymethyl-7,8-dihydropterin diphosphate; (7,8-Dihydropterin-6-yl)methyl diphosphate; 2-Amino-7,8-dihydro-4-hydroxy-6-(diphosphooxymethyl)pteridine; 2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine diphosphate; 7,8-Dihydropterin pyrophosphate",green
C00679,"5-Dehydro-4-deoxy-D-glucarate; (2R,3S)-2,3-Dihydroxy-5-oxohexanedioate",blue
C00861,L-Rhamnulose; 6-Deoxy-L-fructose,blue
C15981,"alpha-Cryptoxanthin; (3'R,6'R)-beta,epsilon-Caroten-3'-ol",yellow
C05116,3-Hydroxybutanoyl-CoA; 3-Hydroxybutyryl-CoA,yellow
C12144,Phytosphingosine; 4-D-Hydroxysphinganine,yellow
C02737,"Phosphatidylserine; Phosphatidyl-L-serine; 1,2-Diacyl-sn-glycerol 3-phospho-L-serine; 3-O-sn-Phosphatidyl-L-serine; O3-Phosphatidyl-L-serine; L-1-Phosphatidylserine",green
C00411,Sinapoyl-CoA,yellow
C00818,D-Glucarate; D-Glucaric acid; L-Gularic acid; D-Saccharic acid; D-Glucosaccharic acid; Glucaric acid; Glucarate,green
C05500,20alpha-Hydroxycholesterol; 20-Hydroxycholesterol,yellow
C08579,Antheraxanthin,yellow
C05435,gamma-Carotene,yellow
C03921,2-Dehydro-3-deoxy-D-glucarate,blue
C11393,(-)-alpha-Terpineol; (L)-alpha-Terpineol,yellow
C20237,alpha-Maltose 1-phosphate,blue
C00472,"p-Benzoquinone; Quinone; Chinone; 2,5-Cyclohexadiene-1,4-dione; 1,4-Benzoquinone",yellow
C05272,trans-Hexadec-2-enoyl-CoA; trans-2-Hexadecenoyl-CoA; (2E)-Hexadecenoyl-CoA,yellow
C00132,Methanol; Methyl alcohol; CH3OH,green
C00847,4-Pyridoxate; 4-Pyridoxic acid,yellow
C00527,Glutaryl-CoA,green
C16638,O-Phosphoseryl-tRNA(Sec),yellow
C02872,Peptide diphthamide; Diphthamide; EF-2 diphthamide; Elongation factor 2 diphthamide,yellow
C04884,"N-Acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide; GM2; Tay-Sachs ganglioside; N-Acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-1,4-beta-D-glucosyl-N-acylsphingosine; GalNAc-beta1->4(Neu5Ac-alpha2->3)Gal-beta1->4Glc-beta1->1'Cer",yellow
C22852,"1D-myo-Inositol 1,2,6-trisphosphate",yellow
C00454,NDP; Nucleoside diphosphate; Nucleoside 5'-diphosphate,green
C05753,3-Oxodecanoyl-[acp]; 3-Oxodecanoyl-[acyl-carrier protein],green
C00356,(S)-3-Hydroxy-3-methylglutaryl-CoA; Hydroxymethylglutaryl-CoA; Hydroxymethylglutaroyl coenzyme A; HMG-CoA; 3-Hydroxy-3-methylglutaryl-CoA,green
C03794,"N6-(1,2-Dicarboxyethyl)-AMP; N6-(1,2-Dicarboxyethyl)AMP; Adenylosuccinate; Adenylosuccinic acid",green
C04555,Dehydroepiandrosterone sulfate; 3beta-Hydroxyandrost-5-en-17-one 3-sulfate; DHEA sulfate,yellow
C20221,(6E)-8-Oxolinalool; trans-8-Oxolinalool,yellow
C00627,Pyridoxine phosphate; Pyridoxine 5'-phosphate; Pyridoxine 5-phosphate; Pyridoxol 5'-phosphate,green
C00501,CDP-glucose; CDP-D-Glucose,blue
C07585,N-Acetylisoniazid; (N)1-Acetylisoniazid,yellow
C01468,4-Cresol; p-Cresol; 4-Hydroxytoluene; 4-Methylphenol,blue
C01259,"(3S)-3-Hydroxy-N6,N6,N6-trimethyl-L-lysine",yellow
C06427,"(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate",green
C00008,ADP; Adenosine 5'-diphosphate,green
C00615,Protein histidine; Protein L-histidine; [Protein]-L-histidine,blue
C00641,"1,2-Diacyl-sn-glycerol; 1,2-Diacylglycerol; L-1,2-Diacylglycerol",green
C01753,beta-Sitosterol; Sitosterol,yellow
C00203,UDP-N-acetyl-D-galactosamine; UDP-N-acetyl-alpha-D-galactosamine,yellow
C16739,L-Arginyl-protein; N-Terminal L-arginyl-[protein],yellow
C17339,"4-Cholesten-7alpha,12alpha-diol-3-one; 7alpha,12alpha-Dihydroxy-4-cholesten-3-one",yellow
C04730,"GM3; (N-Acetylneuraminyl)-D-galactosyl-D-glucosylceramide; alpha-N-Acetylneuraminyl-2,3-beta-D-galactosyl-1,4-beta-D-glucosylceramide; N-Acetylneuraminyl-2,3-alpha-D-galactosyl-1,4-beta-D-glucosylceramide; Neu5Ac-alpha2->3Gal-beta1->4Glc-beta1->1'Cer",green
C16614,6-Methylmercaptopurine; Thiopurine S-methylether,yellow
C04294,5-(2-Hydroxyethyl)-4-methylthiazole; 4-Methyl-5-(2'-hydroxyethyl)-thiazole; 4-Methyl-5-(2-hydroxyethyl)thiazole; HET,green
C14855,"4,5-Dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene",yellow
C00234,10-Formyltetrahydrofolate; 10-Formyl-THF,green
C00388,Histamine; 1H-Imidazole-4-ethanamine; 2-(4-Imidazolyl)ethylamine,green
C00923,Ferricytochrome,blue
C00836,"Sphinganine; Dihydrosphingosine; 2-Amino-1,3-dihydroxyoctadecane",yellow
C15925,GDP-L-gulose,yellow
C01419,Cys-Gly; L-Cysteinylglycine,green
C16334,3-Oxo-OPC6-CoA,green
C11538,Cobalt-sirohydrochlorin; Cobalt-factor II,blue
C12138,Delphinidin 3-O-glucoside; Mirtillin; Delphinidin 3-glucoside; Delphinidin 3-O-beta-D-glucoside,yellow
C20764,Phytyl phosphate,yellow
C00039,DNA; DNAn; DNAn+1; (Deoxyribonucleotide)n; (Deoxyribonucleotide)m; (Deoxyribonucleotide)n+m; Deoxyribonucleic acid,green
C21851,"Pyridinium-3,5-biscarboxylic acid mononucleotide; P2CMN; Pyridin-1-ium-3,5-dicarboxylate mononucleotide; Pyridinium-3,5-biscarboxylate mononucleotide",blue
C16428,trans-Zeatin riboside triphosphate,yellow
C00251,"Chorismate; Chorismic acid; (3R,4R)-3-[(1-Carboxyethenyl)oxy]-4-hydroxycyclohexa-1,5-diene-1-carboxylate",green
C21387,L-Leucyl-L-lysyl-protein; N-Terminal L-leucyl-L-lysyl-[protein],blue
C22969,Unsaturated fatty acid,yellow
C14151,delta-Tocopherol,yellow
C16165,"(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoyl-CoA; (5Z,8Z,11Z,14Z,17Z)-Icosa-5,8,11,14,17-pentaenoyl-CoA",yellow
C17556,"di-trans,poly-cis-Undecaprenyl phosphate; Undecaprenyl phosphate; ditrans,octacis-Undecaprenyl phosphate",blue
C05434,beta-Zeacarotene,yellow
C05227,UDP-sugar; UDP-monosaccharide,yellow
C01182,"D-Ribulose 1,5-bisphosphate",yellow
C00165,Diacylglycerol; Diglyceride,blue
C05528,3-Sulfopyruvate; 3-Sulfopyruvic acid,green
C01190,Glucosylceramide; Glucocerebroside; beta-D-Glucosyl-(1<->1)-ceramide; D-Glucosyl-N-acylsphingosine; beta-D-Glucosyl-N-acylsphingosine,green
C00119,5-Phospho-alpha-D-ribose 1-diphosphate; 5-Phosphoribosyl diphosphate; 5-Phosphoribosyl 1-pyrophosphate; PRPP,green
C05773,Cobyrinate; Cobyrinic acid; Cob(II)yrinate; Cob(II)yrinic acid,blue
C00680,"meso-2,6-Diaminoheptanedioate; meso-2,6-Diaminopimelate; meso-2,6-Diaminopimelic acid; meso-Diaminoheptanedioate",green
C06397,ADP-D-glycero-beta-D-manno-heptose,blue
C00423,trans-Cinnamate; trans-Cinnamic acid; (E)-Cinnamate; (2E)-3-Phenylprop-2-enoate,yellow
C00161,2-Oxo acid; 2-Oxocarboxylate; 2-Oxocarboxylic acid; 2-Oxo carboxylate,green
C13645,Hydrobromic acid; HBr,yellow
C05478,"3alpha,21-Dihydroxy-5beta-pregnane-11,20-dione; 5beta-Pregnane-3alpha,21-diol-11,20-dione",yellow
C15547,"1,4-Dihydroxy-2-naphthoyl-CoA",green
C06508,Adenosyl cobinamide; Adenosylcobinamide,green
C05946,(4R)-4-Hydroxy-2-oxoglutarate; (R)-2-Hydroxy-4-oxopentanedioate; D-4-Hydroxy-2-oxoglutarate,green
C21955,"L-Galactono-1,5-lactone",blue
C00760,"Cellulose; (1,4-beta-D-Glucosyl)n; (1,4-beta-D-Glucosyl)n+1; (1,4-beta-D-Glucosyl)n-1; 1,4-beta-D-Glucan; Microcrystalline cellulose",green
C04230,1-Acyl-sn-glycero-3-phosphocholine; 1-Acyl-sn-glycerol-3-phosphocholine; alpha-Acylglycerophosphocholine; 2-Lysolecithin; 2-Lysophosphatidylcholine; 1-Acylglycerophosphocholine,green
C00067,Formaldehyde; Methanal; Oxomethane; Oxomethylene; Methylene oxide; Formalin,green
C00635,Chondroitin 6-sulfate; Chondroitin sulfate C; Chondroitin 6'-sulfate,yellow
C11435,4-(Cytidine 5'-diphospho)-2-C-methyl-D-erythritol,green
C01132,N-Acetyl-D-galactosamine; N-Acetyl-D-chondrosamine; 2-Acetamido-2-deoxy-D-galactose,green
C15796,"(22S)-22-Hydroxycampest-4-en-3-one; 22alpha-Hydroxy-campest-4-en-3-one; (22S,24R)-22-Hydroxy-ergost-4 en-3-one",yellow
C04570,Reduced electron-transferring flavoprotein; Reduced electron-transfer flavoprotein,green
C18904,Methylselenopyruvate; beta-Methylselenopyruvate,yellow
C21065,"7,8-Dihydroxanthopterin",green
C00269,"CDP-diacylglycerol; CDP-1,2-diacylglycerol; 1,2-Diacyl-sn-glycero-3-cytidine-5'-diphosphate",green
C11472,"D-glycero-beta-D-manno-Heptose 1,7-bisphosphate",blue
C02554,L-Valyl-tRNA(Val),green
C00974,Dihydrokaempferol; Aromadendrin; (+)-Dihydrokaempferol; (+)-Aromadendrin,yellow
C06399,Hydrogenobyrinate; Hydrogenobyrinic acid,blue
C09789,Naringin; Naringenin 7-O-neohesperidoside; Naringenin 7-O-[alpha-L-rhamnosyl-(1->2)-beta-D-glucoside],yellow
C03291,L-Xylulose 5-phosphate,blue
C04637,"1-Phosphatidyl-D-myo-inositol 4,5-bisphosphate; 1-Phosphatidyl-1D-myo-inositol 4,5-bisphosphate; Phosphatidyl-myo-inositol 4,5-bisphosphate; Phosphatidylinositol-4,5-bisphosphate; 1,2-Diacyl-sn-glycero-3-phospho-(1'-myo-inositol-4',5'-bisphosphate)",yellow
C00109,2-Oxobutanoate; 2-Ketobutyric acid; 2-Oxobutyric acid; 2-Oxobutyrate; 2-Oxobutanoic acid; alpha-Ketobutyric acid; alpha-Ketobutyrate,green
C05200,"3-Hexaprenyl-4,5-dihydroxybenzoate",yellow
C05378,"beta-D-Fructose 1,6-bisphosphate",green
C00180,Benzoate; Benzoic acid; Benzenecarboxylic acid; Phenylformic acid; Dracylic acid,green
C05489,"11beta,17alpha,21-Trihydroxypregnenolone",yellow
C03150,Nicotinamide-beta-riboside; N-Ribosylnicotinamide; 1-(beta-D-Ribofuranosyl)nicotinamide,green
C02906,Dihydromyricetin; Ampelopsin; (+)-Dihydromyricetin; (+)-Ampelopsin,yellow
C00632,3-Hydroxyanthranilate; 3-Hydroxyanthranilic acid,yellow
C16630,"5,6-Dihydro-5-fluorouracil; 5-Fluorodihydrouracil",yellow
C19878,D-glycero-alpha-D-manno-Heptose 7-phosphate,blue
C20858,Protein N5-methyl-L-glutamine,green
C05726,S-Substituted L-cysteine; R-S-Cysteine; L-Cysteine S-conjugate,green
C01236,"D-Glucono-1,5-lactone 6-phosphate; 6-Phospho-D-glucono-1,5-lactone",green
C20933,(9Z)-Hexadec-9-enoyl-KDO2-lipid IV(A); Palmitoleoyl-KDO2-lipid IV(A); (9Z)-Hexadec-9-enoyl-KDO2-lipid IVA,blue
C00508,L-Ribulose; L-erythro-Pentulose; L-Arabinoketose; L-Arabinulose; L-Riboketose,blue
C03162,Oxidized plastocyanin,yellow
C01801,Deoxyribose; 2-Deoxy-D-erythro-pentose; Thyminose; 2-Deoxy-D-ribose,green
C04672,"(9Z,15Z)-(13S)-12,13-Epoxyoctadeca-9,11,15-trienoic acid; (9Z,15Z)-(13S)-12,13-Epoxyoctadeca-9,11,15-trienoate; (9Z)-(13S)-12,13-Epoxyoctadeca-9,11,15-trienoate; 12,13(S)-EOT; 12,13(S)-EOTrE",yellow
C11481,HSO3-; Hydrogen sulfite; Bisulfite,blue
C05122,Taurocholate; Taurocholic acid; Cholyltaurine,yellow
C16328,trans-2-Enoyl-OPC8-CoA,yellow
C11821,5-Hydroxyisourate,yellow
C22967,C22967; GPI-anchor biosynthesis intermediate 5,yellow
C20909,"Dermatan 4,6-sulfate",yellow
C02220,"2-Aminomuconate; 2-Aminomuconic acid; o-Aminomuconate; (2E,4Z)-2-Aminohexa-2,4-dienedioate; (2E,4Z)-2-Aminohexa-2,4-dienedioic acid",yellow
C00259,L-Arabinose; L-Arabinopyranose,green
C16164,"(8Z,11Z,14Z,17Z)-Icosatetraenoyl-CoA; (8Z,11Z,14Z,17Z)-Icosa-8,11,14,17-tetraenoyl-CoA",yellow
C16220,(3R)-3-Hydroxyoctadecanoyl-[acyl-carrier protein]; (R)-3-Hydroxyoctadecanoyl-[acp]; (R)-3-Hydroxyoctadecanoyl-[acyl-carrier protein]; (R)-3-Hydroxystearoyl-[acp]; (R)-3-Hydroxystearoyl-[acyl-carrier protein],green
C06205,"1,2-Dihydronaphthalene-1,2-diol",yellow
C16244,Cobalt-precorrin 7,blue
C00194,"Cobamide coenzyme; Adenosylcobalamin; Adenosylcob(III)alamin; Deoxyadenosylcobalamin; Cobamamide; Vitamin B12 coenzyme; 5,6-Dimethylbenzimidazolyl-5-deoxyadenosyl-cobamide; (5'-Deoxy-5'-adenosyl)cobamide coenzyme; (5,6-Dimethylbenzimidazolyl)cobamide coenzyme; alpha-(5,6-Dimethylbenzimidazolyl)cobamide coenzyme; 5'-Deoxy-5'-adenosylcobalamin; 5'-Deoxy-5'-adenosyl vitamin B12; 5'-Deoxy-5'-adenosyl-5,6-dimethylbenzimidazolylcobamide; 5,6-Dimethylbenzimidazolyl-Co-5'-deoxy-5'-adenosylcobamide; Calomide; Cobalamin coenzyme; Coenzyme B12; DMBC coenzyme; Dibencozide; Funacomide",green
C00658,"trans-2,3-Dehydroacyl-CoA; trans-2-Enoyl-CoA; trans-2,3-Didehydroacyl-CoA; trans-Didehydroacyl-CoA; (2E)-2-Enoyl-CoA",yellow
C02094,beta-Carotene; all-trans-beta-Carotene,yellow
C03508,L-2-Amino-3-oxobutanoic acid; L-2-Amino-3-oxobutanoate; L-2-Amino-acetoacetate; (S)-2-Amino-3-oxobutanoic acid,green
C00788,"L-Adrenaline; (R)-(-)-Adrenaline; (R)-(-)-Epinephrine; (R)-(-)-Epirenamine; (R)-(-)-Adnephrine; 4-[(1R)-1-Hydroxy-2-(methylamino)ethyl]-1,2-benzenediol",yellow
C06102,Adipate semialdehyde; Hexan-1-one-6-carboxylate; 6-Oxohexanoate; 6-Oxohexanoic acid,green
C11521,UDP-6-sulfoquinovose,yellow
C05127,N-Methylhistamine; 1-Methylhistamine; 1-Methyl-4-(2-aminoethyl)imidazole; Ntau-Methylhistamine,yellow
C16680,"all-trans-5,6-Epoxyretinoic acid; all-trans-5,6-Epoxy-5,6-dihydroretinoic acid",yellow
C22421,4-(1-Methyl-2-pyrrolidinyl)-3-oxobutanoate; 4-(1-Methyl-2-pyrrolidinyl)-3-oxobutanoic acid,yellow
C01026,"N,N-Dimethylglycine; Dimethylglycine",yellow
C05713,Cyanoglycoside; Cyanoglucoside,yellow
C15808,"4alpha-Methylzymosterol-4-carboxylate; 4alpha-Carboxy-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol",yellow
C00244,Nitrate; Nitric acid,green
C05905,"Cyanidin; 3,3',4',5,7-Pentahydroxyflavylium chloride; Chlorure de 3,3',4',5,7-pentahydroxyflavylium; 3,3',4',5,7-Pentahydroxyflavyliumchlorid; 2-(3,4-Dihydroxyphenyl)-3,5,7-trihydroxy-1-benzopyrylium chloride; 3,3',4',5,7-Pentahydroxy-2-phenylbenzopyrylium chloride; Cyanidin chloride; Cyanidine; Cyanidol; Cyanidol chloride; IdB 1027",yellow
C05894,"Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-isoglutaminyl-L-lysyl-D-alanyl-D-alanine; beta-D-GlcNAc-(1->4)-MurNAc-L-Ala-gamma-D-O-P-Glu-L-Lys-D-Ala-D-Ala-diphospho-ditrans,octacis-undecaprenol",blue
C11641,"3',4'-Anhydrovinblastine",yellow
C01158,1-O-Galloyl-beta-D-glucose; 1-Galloyl-beta-glucose; beta-Glucogallin; 1-Galloyl-beta-D-glucose,yellow
C20641,L-Threonylcarbamoyladenylate; L-Threonylcarbamoyl-AMP; TC-AMP,green
C16420,4-Acetamido-2-amino-6-nitrotoluene,yellow
C11455,"4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol",yellow
C00647,Pyridoxamine phosphate; Pyridoxamine 5'-phosphate; Pyridoxamine 5-phosphate,green
C16348,cis-3-Chloroallyl aldehyde; cis-3-Chloro-2-propenal,green
C05341,beta-Alanyl-L-lysine,yellow
C22092,5'-O-Phosphonoadenylyl-(3'->5')-adenosine; pApA,blue
C08585,Capsorubin,yellow
C00111,Glycerone phosphate; Dihydroxyacetone phosphate; 3-Hydroxy-2-oxopropyl phosphate,green
C00463,"Indole; 2,3-Benzopyrrole",green
C21171,[Wnt]-O-(9Z)-hexadec-9-enoyl-L-serine,yellow
C06424,Tetradecanoic acid; Tetradecanoate; Myristic acid,yellow
C05431,all-trans-Neurosporene,yellow
C19746,"(3R,6E)-Nerolidol",yellow
C20908,Dermatan 4-sulfate; Chondroitin sulfate B,yellow
C01802,"Desmosterol; 24-Dehydrocholesterol; Cholesta-5,24-dien-3beta-ol",yellow
C15996,7-Cyano-7-carbaguanine; 7-Cyano-7-deazaguanine,blue
C20833,Oxoicosatetraenoate,yellow
C20862,5'-(N7-Methyl 5'-triphosphoguanosine)-(2'-O-methyl-purine-ribonucleotide)-(2'-O-methyl-ribonucleotide)-[mRNA],yellow
C14852,"Benzo[a]pyrene-7,8-dihydrodiol",yellow
C00993,D-Alanyl-D-alanine; D-Ala-D-Ala,blue
C14850,"Benzo[a]pyrene-7,8-oxide; Benzo[a]pyrene-7,8-epoxide",yellow
C05297,"19-Oxoandrost-4-ene-3,17-dione; 19-Oxoandrostenedione",yellow
C00051,Glutathione; 5-L-Glutamyl-L-cysteinylglycine; N-(N-gamma-L-Glutamyl-L-cysteinyl)glycine; gamma-L-Glutamyl-L-cysteinyl-glycine; GSH; Reduced glutathione,green
C05849,"Vitamin K1 epoxide; (2,3-Epoxyphytyl)menaquinone; 2,3-Epoxy-2,3-dihydro-2-methyl-3-phytyl-1,4-naphthoquinone; 2,3-Epoxyphylloquinone; 1a,7a-Dihydro-1a-methyl-7a-(3,7,11,15-tetramethyl-2-hexadecenyl)-naphth[2,3-b]oxirene-2,7-dione; Phylloquinone oxide; Phylloquinone epoxide; Phylloquinone-2,3-epoxide; Vitamin K1 2,3-epoxide; Vitamin K1 oxide",yellow
C21284,Fe-coproporphyrin III; Coproheme III,blue
C16255,[Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine; S-Acetyldihydrolipoamide-E; Enzyme N6-(S-acetyldihydrolipoyl)lysine,yellow
C18910,"2,5-Diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one; 2,5-Diamino-6-(1-D-ribitylamino)pyrimidin-4(3H)-one 5'-phosphate",blue
C05273,trans-Tetradec-2-enoyl-CoA; (2E)-Tetradecenoyl-CoA,yellow
C00695,"Cholic acid; Cholate; 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholanate; 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholanic acid",green
C00120,Biotin; D-Biotin; Vitamin H; Coenzyme R,green
C04549,"1-Phosphatidyl-1D-myo-inositol 3-phosphate; 1,2-Diacyl-sn-glycero-3-phospho-(1'-myo-inositol-3'-phosphate)",yellow
C15667,5-Carboxyamino-1-(5-phospho-D-ribosyl)imidazole,blue
C03363,5-L-Glutamyl amino acid; L-gamma-Glutamyl amino acid,green
C04308,Phosphatidyl-N-dimethylethanolamine,yellow
C03723,Ribonucleoside diphosphate; Ribonucleoside 5'-diphosphate,yellow
C19489,"1a,11b-Dihydro-4,9-dimethylbenz[a]anthra[3,4-b]oxirene",yellow
C12448,Ecgonine methyl ester; Methyl ecgonine,yellow
C16330,3-Oxo-OPC8-CoA,green
C05460,"(24E)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholest-24-enoyl-CoA; 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholest-24-enoyl-CoA",yellow
C05432,Lycopene; all-trans-Lycopene,yellow
C00060,Carboxylate; R-COOH; Monocarboxylate; Carboxylic acid,green
C22458,8-Amino-7-(carboxyamino)nonanoate,green
C00011,CO2; Carbon dioxide,green
C02034,Gibberellin A19; Gibberellin 19,yellow
C20377,3-Hydroxypimeloyl-[acp] methyl ester; 3-Hydroxypimeloyl-[acyl-carrier protein] methyl ester,green
C00412,Stearoyl-CoA; Stearyl-CoA; Stearyl coenzyme A; Octadecanoyl-CoA,yellow
C00785,Urocanate; Urocanic acid,green
C00881,Deoxycytidine; 2'-Deoxycytidine,green
C15769,"HBOA; 2-Hydroxy-1,4-benzoxazin-3-one; 2-Hydroxy-2H-1,4-benzoxazin-3(4H)-one",yellow
C09099,Naringenin 7-O-beta-D-glucoside; Prunin,blue
C11863,Gibberellin A9,yellow
C20906,"Galactosylglucosyldiacylglycerol; Gal-alpha1->2Glc-alpha1->3acyl2Gro; 1,2-Diacyl-3-O-[alpha-D-galactopyranosyl-(1->2)-O-alpha-D-glucopyranosyl]-sn-glycerol",blue
C16404,Pinocembrin chalcone,yellow
C01573,Peptide diphthine; Diphthine; EF-2 diphthine; Elongation factor 2 diphthine; Diphthine-[translation elongation factor 2],yellow
C01335,ROH,green
C00154,Palmitoyl-CoA; Hexadecanoyl-CoA,green
C01107,(R)-5-Phosphomevalonate; (R)-5-Phosphomevalonic acid; (R)-Mevalonic acid 5-phosphate,green
C01490,Dermatan; Dermatan L-iduronate,yellow
C03766,4-Hydroxyphenylacetonitrile; 4-Hydroxybenzyl cyanide,yellow
C02232,3-Oxoadipyl-CoA; beta-Ketoadipyl-CoA,green
C09614,"Butin; (-)-Butin; 7,3',4'-Trihydroxyflavanone",yellow
C15972,Enzyme N6-(lipoyl)lysine; Lipoamide-E; [E2 protein]-N6-lipoyl-L-lysine; [Lipoyl-carrier protein E2]-N6-lipoyl-L-lysine,green
C00151,L-Amino acid; L-2-Amino acid,yellow
C02571,O-Acetylcarnitine; O-Acetyl-L-carnitine,yellow
C15493,9-cis-Retinoic acid,yellow
C01159,"2,3-Bisphospho-D-glycerate; 2,3-Diphospho-D-glycerate; D-Greenwald ester; DPG",yellow
C05301,2-Hydroxyestradiol; 2-Hydroxyestradiol-17beta; 2-OH-Estradiol,yellow
C19078,tRNA with a 3' cytidine,green
C05212,1-Radyl-2-acyl-sn-glycero-3-phosphocholine; 1-Organyl-2-acyl-sn-glycero-3-phosphocholine; 2-Acyl-1-alkyl-sn-glycero-3-phosphocholine,yellow
C00002,ATP; Adenosine 5'-triphosphate,green
C05443,Vitamin D3; Cholecalciferol; Calciol,yellow
C02495,"2'-Hydroxydaidzein; 3-(2,4-Dihydroxyphenyl)-7-hydroxychromen-4-one",yellow
C01284,"1D-myo-Inositol 1,3,4,5,6-pentakisphosphate; D-myo-Inositol 1,3,4,5,6-pentakisphosphate; Inositol 1,3,4,5,6-pentakisphosphate",yellow
C05643,6-Hydroxymelatonin,yellow
C00966,2-Dehydropantoate,green
C16310,3-Hexenal; (3Z)-Hexenal,yellow
C00582,Phenylacetyl-CoA; Phenylacetyl coenzyme A,blue
C20236,4-O-beta-D-Mannopyranosyl-D-glucopyranose,blue
C11830,13(1)-Oxo-magnesium-protoporphyrin IX 13-monomethyl ester; 13(1)-Oxo-Mg-protoporphyrin IX 13-monomethyl ester,yellow
C01352,FADH2,green
C05631,Eriodictyol,yellow
C00811,4-Coumarate; p-Coumaric acid; trans-4-Hydroxycinnamate; trans-p-Hydroxycinnamate; 4-Hydroxycinnamic acid; 4-Hydroxycinnamate,yellow
C00179,Agmatine; (4-Aminobutyl) guanidine,green
C22120,"4alpha-Carboxy-stigmasta-7,24(24(1))-dien-3beta-ol",yellow
C03722,"Quinolinate; Pyridine-2,3-dicarboxylate; Quinolinic acid; 2,3-Pyridinedicarboxylic acid",green
C03289,"L-xylo-Hexulonolactone; L-xylo-Hex-2-ulono-1,4-lactone",yellow
C14899,3-Dehydro-L-gulonate 6-phosphate,blue
C00692,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate; UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-D-glutamate,blue
C04832,Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide; Coenzyme M-HTP heterodisulfide; CoM-S-S-CoB; N-{7-[(2-Sulfoethyl)dithio]heptanoyl}-3-O-phospho-L-threonine,blue
C20187,Achilleol B,yellow
C21334,"CMP-8-amino-3,8-dideoxy-beta-D-manno-octulosonate; CMP-Kdo8N",green
C17337,7alpha-Hydroxy-3-oxo-4-cholestenoate,yellow
C04708,1-(beta-D-Galactosyl)-2-(2-hydroxyacyl)sphingosine,yellow
C00013,Diphosphate; Diphosphoric acid; Pyrophosphate; Pyrophosphoric acid; PPi,green
C00094,Sulfite; Sulfurous acid,green
C15803,6alpha-Hydroxycastasterone,yellow
C08650,Isoliquiritigenin,yellow
C13050,Cyclic ADP-ribose; cADPR,yellow
C01102,O-Phospho-L-homoserine,green
C11864,Gibberellin A4,yellow
C03740,(5-L-Glutamyl)-L-amino acid; L-gamma-Glutamyl-L-amino acid; alpha-(gamma-L-Glutamyl)-L-amino acid,green
C21440,[Protein]-S-sulfanyl-L-cysteine,green
C04742,"(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate; (15S)-15-Hydroxy-5,8,11-cis-13-trans-icosatetraenoate; (5Z,8Z,11Z,13E)-(15S)-15-Hydroxyicosa-5,8,11,13-tetraenoic acid; 15(S)-HETE",yellow
C00606,3-Sulfino-L-alanine; L-Cysteinesulfinic acid; 3-Sulphino-L-alanine; 3-Sulfinoalanine,yellow
C16466,7-Methyl-3-oxo-6-octenoyl-CoA; 7-Methyl-3-oxooct-6-enoyl-CoA,green
C02527,Butanoylphosphate; Butanoyl phosphate,blue
C04534,"6-Phospho-beta-D-glucosyl-(1,4)-D-glucose; Cellobiose 6'-phosphate; Cellobiose 6-phosphate",blue
C20248,7-Carboxy-7-carbaguanine; 7-Carboxy-7-deazaguanine,blue
C00042,Succinate; Succinic acid; Butanedionic acid; Ethylenesuccinic acid,green
C00398,Tryptamine; 3-(2-Aminoethyl)indole,yellow
C15772,"DIBOA-glucoside; 2,4-Dihydroxy-1,4-benzoxazin-3-one glucoside; (2R)-4-Hydroxy-3-oxo-3,4-dihydro-2H-1,4-benzoxazin-2-yl beta-D-glucopyranoside",yellow
